"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1441441115442331663","Sun Sep 26 12:33:14 +0000 2021","2","@ohmybeautybank Kita sebagai cowo jangan banyak nuntut kalo gaji masih umr. Jangan mikirin selangkangan mulu. Omongin yang lain bisnis misalnya. Its really painful seeing this kinda shit. Sabar mbaknya","1442104977757851648","","ohmybeautybank","in","","0","0","0","https://x.com/touristbali/status/1442104977757851648","850759686567612416","touristbali"
"1442072570346409984","Sun Sep 26 10:28:42 +0000 2021","1","@FOODFESS2 Madu + kabar dirinya","1442073640548265993","","FOODFESS2","in","","0","1","0","https://x.com/touristbali/status/1442073640548265993","850759686567612416","touristbali"
"1428740195537457155","Fri Aug 20 15:47:40 +0000 2021","1","@anggasasongko Kita emang masih seneng mas makan tempe","1428745559012118530","","","in","","0","0","0","https://x.com/touristbali/status/1428745559012118530","850759686567612416","touristbali"
"1427659121843589122","Tue Aug 17 15:50:33 +0000 2021","1","Buang sampah jangan sembarangan. Ngentot sama selebgram/selebtweet gak bisa dimasukin ke cv","1427659121843589122","","","in","","0","0","0","https://x.com/touristbali/status/1427659121843589122","850759686567612416","touristbali"
"1412744278141399045","Wed Jul 07 12:04:18 +0000 2021","0","Its not the money nor the place - dari bapack bapack yang kemarin vaksin bareng","1412744278141399045","","","in","","0","0","0","https://x.com/touristbali/status/1412744278141399045","850759686567612416","touristbali"
"1404399263547727881","Mon Jun 14 11:24:11 +0000 2021","0","Setengah gamis setengah jas ujan ini","1404399263547727881","","","in","","0","0","0","https://x.com/touristbali/status/1404399263547727881","850759686567612416","touristbali"
"1400396033763405825","Thu Jun 03 10:16:47 +0000 2021","0","Template film horror bangsa ini","1400396033763405825","","","in","","0","0","0","https://x.com/touristbali/status/1400396033763405825","850759686567612416","touristbali"
"1395012591009730562","Wed May 19 13:44:54 +0000 2021","2","Cast penting tapi script jauh lebih penting","1395012591009730562","","","in","","0","0","0","https://x.com/touristbali/status/1395012591009730562","850759686567612416","touristbali"
"1388209865856749572","Fri Apr 30 19:13:18 +0000 2021","0","Cewe cewe sesirkel gua rambutnya panjang semua padahal kalo curhat kelakuannya cowonya kek babi semua katanya. Ada yang pendek tapi jomblo. Syarat dan ketentuan berlaku","1388209865856749572","","","in","","0","0","0","https://x.com/touristbali/status/1388209865856749572","850759686567612416","touristbali"
"1387773254375518213","Thu Apr 29 14:18:22 +0000 2021","0","Kang paket lebih punya emosi","1387773254375518213","","","in","","0","0","0","https://x.com/touristbali/status/1387773254375518213","850759686567612416","touristbali"
"1385168093551337475","Thu Apr 22 09:46:23 +0000 2021","0","ASIA TOO !!!","1385168093551337475","","","en","","0","0","0","https://x.com/touristbali/status/1385168093551337475","850759686567612416","touristbali"
"1384042274573590532","Mon Apr 19 11:50:36 +0000 2021","0","@VisinemaID Ratih is better than sukma","1384112190475571201","","VisinemaID","in","","0","0","0","https://x.com/touristbali/status/1384112190475571201","850759686567612416","touristbali"
"1375492548014174209","Fri Mar 26 16:59:13 +0000 2021","0","Lagi duduk sendiri terus disamperin mas mas seumuran lalu ngobrol somehow someway obrolannya jadi dalem dan sekarang gua jadi kepikiran masalahnya dia. Why this happen all the time like why","1375492548014174209","","","in","","0","0","0","https://x.com/touristbali/status/1375492548014174209","850759686567612416","touristbali"
"1366361260263055360","Mon Mar 01 12:14:44 +0000 2021","1","Tunggu sampe cewe lo bilang sambelnya kurang pedes","1366361260263055360","","","in","","0","0","0","https://x.com/touristbali/status/1366361260263055360","850759686567612416","touristbali"
"1366355514150428673","Mon Mar 01 12:01:18 +0000 2021","1","@anggasasongko Ada 3 biji skrip nih mas https://t.co/tD0t51HYgc","1366357878374682628","https://pbs.twimg.com/tweet_video_thumb/EvZHPjyUcAMjytL.jpg","","in","","0","0","0","https://x.com/touristbali/status/1366357878374682628","850759686567612416","touristbali"
"1355347235714699264","Sat Jan 30 02:48:56 +0000 2021","0","Bukti ke 1259 kalo cowo selalu salah","1355347235714699264","","","in","","0","0","0","https://x.com/touristbali/status/1355347235714699264","850759686567612416","touristbali"
"1355289046159777793","Fri Jan 29 22:57:43 +0000 2021","0","Kang bubur yang tetep lewat meski gerimis romantis menghadang pantes dapet lebih dari dunia ini","1355289046159777793","","","in","","0","0","0","https://x.com/touristbali/status/1355289046159777793","850759686567612416","touristbali"
"1350134069825204225","Fri Jan 15 17:36:50 +0000 2021","0","@touristbali nyari the great one dmn yah:)","1350134862246678530","","touristbali","in","🇮🇩 IDN","0","0","0","https://x.com/tiddvrcityx/status/1350134862246678530","1107113058789318657","tiddvrcityx"
"1307262415956975617","Sat Sep 19 10:17:02 +0000 2020","0","anak anak setan udah disini semua semenjak gua ultimatum kalo jam 6 gak lengkap. gua buang buangin nih ayam ayam daging sama minuman","1307262415956975617","","","in","","0","0","0","https://x.com/touristbali/status/1307262415956975617","850759686567612416","touristbali"
"1306565585086509056","Thu Sep 17 12:08:04 +0000 2020","0","gigit bibir bawah maksudnya apaan? ngajak berantem? im not romy rafael who can read the damn mind girl","1306565585086509056","","","in","","0","0","0","https://x.com/touristbali/status/1306565585086509056","850759686567612416","touristbali"
"1304749053100478464","Sat Sep 12 13:04:29 +0000 2020","0","@touristbali Keduanya punya kualitas yang beda sama-sama keren pastinya ","1304767842689007617","","touristbali","in","","0","0","0","https://x.com/ulasinema/status/1304767842689007617","863759688629800960","ulasinema"
"1290165027727486976","Mon Aug 03 05:58:07 +0000 2020","0","nasi. soto ayam/sop. paha atas/bawah. pisang/jeruk. teh anget adalah junjungan rumah sakit seluruh indonesia","1290165027727486976","","","in","","0","0","0","https://x.com/touristbali/status/1290165027727486976","850759686567612416","touristbali"
"1290154494680895489","Mon Aug 03 05:16:16 +0000 2020","0","ceper banget becek dikit kelelep nanti","1290154494680895489","","","in","","0","0","0","https://x.com/touristbali/status/1290154494680895489","850759686567612416","touristbali"
"1290073432529362945","Mon Aug 03 00:00:24 +0000 2020","0","@FOODFESS2 pake teflon biasa bisa mbaknya gak perlu marble. pake aluminium bisa sih tapi nanti cepet gosong soalnya lebih emang lebih cepet dari kompor biasa","1290075004021796864","","FOODFESS2","in","","0","0","0","https://x.com/touristbali/status/1290075004021796864","850759686567612416","touristbali"
"1286553280894533634","Fri Jul 24 09:53:40 +0000 2020","0","@touristbali Iya ngerti maksud saya kalo Fox boncos pun kan ngga ada hubungannya sama revenue MLB. Karena bukan MLB yg boncos.. kan kalo baca dr twit Mas yang pertama itu refer ke hubungan teknologi Fox dengan revenue MLB yg USD 10 B itu. Dua hal berbeda &amp; dua pos yg berbeda. Bener ga?","1286600426108772353","","touristbali","in","Di pikiran kita.","0","0","0","https://x.com/AnalisisCetek/status/1286600426108772353","495344537","AnalisisCetek"
"1286553280894533634","Fri Jul 24 09:32:48 +0000 2020","0","@AnalisisCetek ya ada dong hubungannya sama revenue. kontrak MLB sama fox sports hampir $ 3 billion. kalo fox sports gak maksimalin tv experience yang maksimal nanti itu $ 3 billion bakalan boncos dan berimbas cut the cordnya fox sports &amp; ujung ujungnya bakalan kena ke fiskalnya fox sports","1286595175632875520","","AnalisisCetek","in","","0","1","0","https://x.com/touristbali/status/1286595175632875520","850759686567612416","touristbali"
"1286553280894533634","Fri Jul 24 08:17:23 +0000 2020","0","@touristbali Tidak lagi membandingkan dengan siapapun di twit ini Mas.. dan ngga ada hubungannya juga sama revenue MLB menurut saya Mas. Inovasi teknologinya dari pihak broadcast bukan dari MLB nya..","1286576196549873665","","touristbali","in","Di pikiran kita.","0","1","0","https://x.com/AnalisisCetek/status/1286576196549873665","495344537","AnalisisCetek"
"1286553280894533634","Fri Jul 24 06:49:56 +0000 2020","0","@AnalisisCetek gak bisa apple to apple lah. MLB revenue nya udah lewat $10 Billion per year","1286554188143398912","","AnalisisCetek","in","","0","1","0","https://x.com/touristbali/status/1286554188143398912","850759686567612416","touristbali"
"1284813022607757312","Sun Jul 19 11:34:16 +0000 2020","0","@FOOD_FESS nasinya pake cetakan bekel anak sd pas mau renang","1284813803717300226","","FOOD_FESS","in","","0","0","0","https://x.com/touristbali/status/1284813803717300226","850759686567612416","touristbali"
"1284153913529098240","Fri Jul 17 15:52:06 +0000 2020","0","gak itu doang lah 1. itu film feature pertama dia. kuat? gak juga lah 2. setting di india pake pemain india. sure tinggal kaliin 3. subsnya netflix di india ada 2 juta an 4. pandemic? play a huge role 5. chris hemsworth? pemain avengers? 6. netflix for the win","1284153913529098240","","","in","","0","0","0","https://x.com/touristbali/status/1284153913529098240","850759686567612416","touristbali"
"1283404913234472967","Wed Jul 15 14:26:45 +0000 2020","0","@zupercandies haha emang iya","1283407658792284160","","zupercandies","tl","","0","0","0","https://x.com/touristbali/status/1283407658792284160","850759686567612416","touristbali"
"1283404913234472967","Wed Jul 15 14:20:09 +0000 2020","0","@touristbali Hahaha emang engga kok","1283405998175088640","","touristbali","tl","","0","1","0","https://x.com/zupercandies/status/1283405998175088640","926166923565441024","zupercandies"
"1283404913234472967","Wed Jul 15 14:18:41 +0000 2020","0","@zupercandies gak biasa aja. diluaran juga banyak yang kaya gitu","1283405629869056000","","zupercandies","in","","0","1","0","https://x.com/touristbali/status/1283405629869056000","850759686567612416","touristbali"
"1283008741470699523","Tue Jul 14 12:01:35 +0000 2020","0","lo harus nemu duit 500 juta dulu di gerbong lalu kembalikan dan kemudian baru jadi karyawan tetap. senang dan sedih dalam satu kalimat","1283008741470699523","","","in","","0","0","0","https://x.com/touristbali/status/1283008741470699523","850759686567612416","touristbali"
"1282816636823629824","Mon Jul 13 23:18:14 +0000 2020","0","gak dia cuma punya beberapa % dari oxfordnya gak penuh kaya waktu di inter. thohir juga punya mainan di dc united sama 76ers. the man know what he wantsm good for him","1282816636823629824","","","in","","1","0","0","https://x.com/touristbali/status/1282816636823629824","850759686567612416","touristbali"
"1282705007804993537","Mon Jul 13 15:56:23 +0000 2020","0","@fajarnugros email hello@idnpicrures.com nya masih gak bisa bang","1282705441475051521","","fajarnugros","in","","0","0","0","https://x.com/touristbali/status/1282705441475051521","850759686567612416","touristbali"
"1279654860317528064","Sun Jul 05 05:54:28 +0000 2020","0","lmao millenialls disuruh diem 3 bulan sama disuruh gak gatel aja susah - kata mba2 diantrian superindo","1279654860317528064","","","in","","0","0","0","https://x.com/touristbali/status/1279654860317528064","850759686567612416","touristbali"
"1278349655915388928","Wed Jul 01 15:28:03 +0000 2020","0","ruang uks lebih enak","1278349655915388928","","","in","","0","0","0","https://x.com/touristbali/status/1278349655915388928","850759686567612416","touristbali"
"1239537052992995328","Mon Mar 16 13:00:37 +0000 2020","0","nothing fancy just pecel lele dan pulangnya minta digendong sembari ditemani gerimis kecil","1239537052992995328","","","in","","0","0","0","https://x.com/touristbali/status/1239537052992995328","850759686567612416","touristbali"
"1239492884140675072","Mon Mar 16 10:05:06 +0000 2020","0","kalah taroan lagi dan hukumannya gendong. pinggang gua masih belom recover","1239492884140675072","","","in","","0","0","0","https://x.com/touristbali/status/1239492884140675072","850759686567612416","touristbali"
"1238415112517513218","Fri Mar 13 10:42:26 +0000 2020","0","her: marathon drama yuk gua: hah? her: gak suka emangnya? g: pernah nyoba tp ya gitu her: lagi musim corona g: corona bukan ujan h: ya gitu deh pokoknya. mau yah g: kapan? h: besok sore aja jam 4 an g: yaudah","1238415112517513218","","","in","","0","0","0","https://x.com/touristbali/status/1238415112517513218","850759686567612416","touristbali"
"1238092612663267330","Thu Mar 12 13:20:56 +0000 2020","0","kenapa cewe doyan banget sama hoodie cowo deh? dan somehow they never give them back. buat apaan emangnya?","1238092612663267330","","","in","","0","0","0","https://x.com/touristbali/status/1238092612663267330","850759686567612416","touristbali"
"1235919449154367489","Fri Mar 06 13:25:33 +0000 2020","0","nemenin wonyo ngurut terakhir kali karena udah enakan kakinya. fuck im sad","1235919449154367489","","","in","","0","0","0","https://x.com/touristbali/status/1235919449154367489","850759686567612416","touristbali"
"1234839399508127744","Tue Mar 03 13:53:49 +0000 2020","0","kemarin nemenin belanja sekarang nemenin ke kang urut gara gara ada yang mau jadi jang wonyoung","1234839399508127744","","","in","","0","0","0","https://x.com/touristbali/status/1234839399508127744","850759686567612416","touristbali"
"1234474947314999296","Mon Mar 02 13:45:37 +0000 2020","0","bpjs ke cover kok semuanya","1234474947314999296","","","in","","0","0","0","https://x.com/touristbali/status/1234474947314999296","850759686567612416","touristbali"
"1234472294602268672","Mon Mar 02 13:35:05 +0000 2020","0","grup whatsap emak emak &gt; corona","1234472294602268672","","","in","","0","0","0","https://x.com/touristbali/status/1234472294602268672","850759686567612416","touristbali"
"1229414356686757894","Mon Feb 17 14:36:38 +0000 2020","0","gua: jgn bandingin hidup lo sama orang orang disekitar lo. contoh: temen lo punya mobil semua sementara lo doang yang masih naik beat = chill. temen2 lo ceweknya pada cakep &amp; cewe lo gak gitu = chill. even sampe urusan titit lo lebih pendek 4 cm dari temen2 lo = stay chill brader","1229414356686757894","","","in","","0","0","0","https://x.com/touristbali/status/1229414356686757894","850759686567612416","touristbali"
"1229064898363027458","Sun Feb 16 15:28:01 +0000 2020","0","kasih semua ke tetangga sisain cuma setengah liter air zam zam dirumah dan percayalah dadamu akan lapang. insyallah urusanmu akan mudah","1229064898363027458","","","in","","0","0","0","https://x.com/touristbali/status/1229064898363027458","850759686567612416","touristbali"
